exp,operadors,seed,h_inicial,h_final,temps_ms,nodes
1,SwapGroups+SwapOrder,559,4514,3774,2744,1472,261,76
1,SwapGroups+SwapOrder,601,4270,2595,2839,6754,322,93
1,SwapGroups+SwapOrder,732,4230,5950,2563,4623,321,97
1,SwapGroups+SwapOrder,11,4293,9488,2697,9617,280,84
1,SwapGroups+SwapOrder,298,4181,3342,2486,4081,271,79
1,SwapGroups+SwapOrder,467,4632,5334,3072,2891,268,80
1,SwapGroups+SwapOrder,825,4133,2696,2459,9953,324,94
1,SwapGroups+SwapOrder,940,4548,0900,2615,2330,315,92
1,SwapGroups+SwapOrder,156,4479,0346,2683,6936,317,92
1,SwapGroups+SwapOrder,377,4339,0731,2699,5448,231,67
1,SwapGroups+SwapOrder,688,4477,4211,2752,2071,288,82
1,SwapGroups+SwapOrder,249,4346,5898,2668,3157,261,78
1,SwapGroups+SwapOrder,563,4683,4488,2663,6587,347,101
1,SwapGroups+SwapOrder,704,5026,2196,3190,8461,291,84
1,SwapGroups+SwapOrder,92,4373,7279,2665,3130,342,101
1,SwapGroups+SwapOrder,815,4648,3057,2722,6869,284,81
1,SwapGroups+SwapOrder,333,4201,0745,2389,1013,288,85
1,SwapGroups+SwapOrder,478,4300,2289,2617,3721,271,79
1,SwapGroups+SwapOrder,690,4326,5438,2537,5230,333,96
1,SwapGroups+SwapOrder,27,4036,6678,2555,7084,325,97
1,SwapGroups+SwapOrder,954,4221,1745,2662,9471,297,86
1,SwapGroups+SwapOrder,382,4342,1462,2414,7857,309,89
