exp,operador,num_centres,heli_per_centre,seed,h_ini,h_fin,temps_ms,nodes
1,SwapGroups+MoveGroup+SwapOrder,5,1,52,4210,9182,2751,5303,260,85
1,SwapGroups+MoveGroup+SwapOrder,5,1,390,4671,2443,2812,1605,231,71
1,SwapGroups+MoveGroup+SwapOrder,5,1,281,4056,8396,2484,7436,216,73
1,SwapGroups+MoveGroup+SwapOrder,5,1,973,4452,8392,2485,4382,268,84
1,SwapGroups+MoveGroup+SwapOrder,5,1,167,4703,3288,2877,2109,257,83
1,SwapGroups+MoveGroup+SwapOrder,5,1,459,4382,2526,2670,7238,266,81
1,SwapGroups+MoveGroup+SwapOrder,5,1,630,4709,9638,2798,1193,237,70
1,SwapGroups+MoveGroup+SwapOrder,5,1,204,4746,0931,2673,3081,298,79
1,SwapGroups+MoveGroup+SwapOrder,5,1,851,4472,3388,2512,5616,300,82
1,SwapGroups+MoveGroup+SwapOrder,5,1,76,4280,3364,2785,8557,259,82
1,SwapGroups+MoveGroup+SwapOrder,5,1,538,4412,8107,2668,3043,210,71
1,SwapGroups+MoveGroup+SwapOrder,5,1,692,4251,1717,2954,0161,220,74
1,SwapGroups+MoveGroup+SwapOrder,5,1,314,4532,6950,2641,1197,259,71
1,SwapGroups+MoveGroup+SwapOrder,5,1,947,4428,1086,2635,4406,270,79
1,SwapGroups+MoveGroup+SwapOrder,5,1,183,4346,7982,2464,5679,226,77
1,SwapGroups+MoveGroup+SwapOrder,5,1,420,4765,1320,2804,6467,230,76
1,SwapGroups+MoveGroup+SwapOrder,5,1,559,4561,5287,2732,3024,240,82
1,SwapGroups+MoveGroup+SwapOrder,5,1,601,4425,7596,2919,1321,208,71
1,SwapGroups+MoveGroup+SwapOrder,5,1,732,4304,2007,2619,7136,266,83
1,SwapGroups+MoveGroup+SwapOrder,5,1,11,4350,4055,2835,8760,214,65
1,SwapGroups+MoveGroup+SwapOrder,5,1,298,4212,8406,2528,6146,229,77
1,SwapGroups+MoveGroup+SwapOrder,5,1,467,4692,2822,3085,8304,279,94
1,SwapGroups+MoveGroup+SwapOrder,5,1,825,4077,3778,2542,3980,222,75
