exp,estrategia,seed,h_inicial,h_final,temps_ms,nodes
2,GreedyPro,679,2855,8763,2788,6890,48,19
2,GreedyPro,803,2501,5387,2475,2167,16,6
2,GreedyPro,47,2851,0719,2827,5069,8,5
2,GreedyPro,995,2692,8593,2676,8479,10,4
2,GreedyPro,214,2828,0462,2803,6398,40,16
2,GreedyPro,362,3024,1836,2937,8968,38,16
2,GreedyPro,580,3068,6760,2985,3813,63,23
2,GreedyPro,721,2664,5247,2623,3128,29,11
2,GreedyPro,134,2697,5530,2640,9211,33,14
2,GreedyPro,846,2674,4765,2633,1213,23,9
2,GreedyPro,271,2622,7759,2513,3136,57,26
2,GreedyPro,498,2387,3315,2367,7094,18,7
2,GreedyPro,617,2644,2973,2590,7509,43,16
2,GreedyPro,39,2367,6854,2300,8656,47,19
2,GreedyPro,902,2423,3479,2377,4939,32,12
2,GreedyPro,455,3040,3016,2983,5922,57,23
2,GreedyPro,768,2474,2422,2453,3797,19,7
2,GreedyPro,120,2489,5623,2416,4885,60,23
2,GreedyPro,593,2470,2314,2407,5901,52,21
2,GreedyPro,834,2621,6089,2594,6302,23,9
2,GreedyPro,206,2707,2306,2652,7335,34,13
2,GreedyPro,319,2459,2781,2419,1933,45,18
2,GreedyPro,650,2693,2751,2653,0807,34,13
2,GreedyPro,77,2528,8187,2440,1373,36,15
2,GreedyPro,982,2704,2345,2634,3567,36,14
